fips_code,total_population,male,female,median_age,white_pop,african_american_pop,american_indian_pop,asian_pop,hawaiian_islander_pop,other_pop,hispanic_pop
45065,10140,5473,4667,49.9,4953,4947,0,20,0,10,10140
45067,33038,15106,17932,39.1,13540,18711,43,122,0,346,33038
45069,28750,15220,13530,39.1,11905,14579,1039,85,23,259,28750
45071,37432,18274,19158,39.9,23184,11036,11,145,0,2044,37432
45073,74038,36414,37624,43.2,65891,5569,136,343,0,757,74038
45075,92229,43554,48675,37.9,31830,57573,518,826,0,796,92229
45077,119167,59412,59755,34.8,105724,7643,426,1917,35,1338,119167
45079,384596,187041,197555,32.8,182806,176294,571,8794,345,7275,384596
45081,19758,10141,9617,40.4,12700,5331,0,6,0,1524,19758
45083,284540,138037,146503,38.0,208863,58556,685,5765,93,5693,284540
45085,107279,51686,55593,35.6,52527,49957,252,1363,18,1330,107279
45087,28804,13733,15071,42.4,19208,8886,33,39,0,66,28804
45089,34361,16797,17564,40.6,10842,22814,45,39,0,269,34361
45091,226576,109238,117338,37.2,172103,42450,1574,3138,41,2001,226576
46003,2726,1347,1379,41.7,2579,60,30,17,0,4,2726
46005,17372,8737,8635,41.0,15908,86,158,709,39,252,17372
46007,3432,1720,1712,27.8,978,24,2305,13,0,0,3432
46009,7041,4036,3005,43.5,6344,54,447,21,0,74,7041
46011,31973,16402,15571,26.1,29916,247,295,746,24,176,31973
46013,36562,17890,18672,39.4,34240,286,1199,392,6,16,36562
46015,5236,2558,2678,41.5,4647,0,480,0,0,7,5236
46017,1950,987,963,26.4,339,9,1539,0,0,0,1950
46019,10122,5036,5086,40.1,9651,47,105,45,0,28,10122
46021,1419,682,737,50.5,1400,0,15,4,0,0,1419
46023,9127,4508,4619,39.0,5934,18,2846,6,0,20,9127
46025,3653,1829,1824,45.4,3499,30,25,20,0,32,3653
46027,13966,6890,7076,25.5,12665,123,569,245,0,197,13966
46029,27284,13493,13791,38.2,26054,85,764,118,0,117,27284
46031,4046,2060,1986,29.8,1244,7,2707,8,0,9,4046
46033,8219,4128,4091,50.5,7713,26,337,2,0,31,8219
46035,19513,9776,9737,38.4,18554,77,411,62,0,20,19513
46037,5673,2879,2794,47.7,5020,0,549,18,0,4,5673
46039,4376,2256,2120,43.6,4315,28,15,0,0,4,4376
46041,5358,2669,2689,29.1,1156,24,3978,0,0,15,5358
46043,2992,1486,1506,48.1,2897,0,63,0,1,0,2992
46045,4050,2111,1939,45.9,3974,0,33,13,0,3,4050
46047,7028,3502,3526,51.2,6318,19,382,72,5,8,7028
46049,2374,1175,1199,45.6,2346,0,22,0,0,0,2374
46051,7324,3763,3561,45.0,7137,52,41,7,0,64,7324
46053,4251,2173,2078,48.4,3823,6,314,10,0,0,4251
46055,1852,948,904,48.0,1804,4,25,7,0,0,1852
46057,5875,2987,2888,37.4,5730,15,9,0,0,67,5875
46059,3394,1711,1683,49.3,3383,0,8,2,0,0,3394
46061,3366,1698,1668,35.6,3305,0,32,5,10,0,3366
46063,1367,702,665,40.6,1300,3,17,0,0,4,1367
46065,17064,8360,8704,40.6,14478,105,1571,37,8,297,17064
46067,7283,3587,3696,46.9,7136,2,93,3,0,0,7283
46069,1437,710,727,42.6,1262,0,119,9,0,5,1437
46071,3067,1548,1519,33.8,1564,0,1384,2,0,21,3067
46073,2047,1016,1031,49.3,1997,0,29,4,0,17,2047
46075,1084,507,577,40.2,1025,13,43,3,0,0,1084
46077,5159,2604,2555,46.8,5049,14,17,27,0,19,5159
46079,11364,5729,5635,41.2,10983,70,94,59,0,40,11364
46081,24063,11974,12089,41.2,22578,69,919,181,0,109,24063
46083,45055,22590,22465,33.2,43245,289,246,569,0,149,45055
46085,3752,1988,1764,36.8,2174,0,1416,25,0,0,3752
46087,5592,2809,2783,42.4,5483,5,31,15,0,14,5592
46089,2485,1298,1187,50.1,2463,1,20,1,0,0,2485
46091,4631,2464,2167,43.0,3950,2,355,0,0,66,4631
46093,25456,13154,12302,36.1,23203,208,554,199,25,361,25456
46095,2057,1020,1037,31.5,778,0,1186,0,0,0,2057
46097,2365,1184,1181,47.1,2305,1,22,0,0,3,2365
46099,170342,85048,85294,34.7,150083,6490,4419,2764,3,3415,170342
46101,6474,3269,3205,40.3,5251,0,875,58,4,48,6474
46103,101240,50518,50722,36.7,84667,1039,8916,1147,27,672,101240
46105,2890,1494,1396,49.5,2814,0,35,0,0,5,2890
46107,2327,1113,1214,50.2,2281,0,23,8,0,0,2327
46109,10158,5076,5082,39.7,6194,57,3516,20,0,14,10158
46111,2357,1225,1132,45.8,2318,0,10,7,0,4,2357
46113,13683,6542,7141,23.5,486,18,13091,2,4,35,13683
46115,6483,3284,3199,44.2,6326,9,85,0,0,30,6483
46117,2940,1488,1452,43.5,2575,0,273,0,0,20,2940
46119,1382,762,620,47.2,1317,0,37,0,0,0,1382
46121,9711,4824,4887,22.9,1014,20,8211,68,0,16,9711
46123,5608,2793,2815,44.0,4650,44,667,19,0,13,5608
46125,8344,4228,4116,43.7,8105,30,33,1,0,68,8344
46127,14377,7229,7148,40.4,13642,93,107,106,0,134,14377
46129,5443,2705,2738,46.8,4468,0,847,19,0,0,5443
46135,22434,11713,10721,41.1,20770,408,565,154,1,289,22434
46137,2796,1342,1454,26.3,659,14,2003,11,0,0,2796
47001,75039,36408,38631,42.4,69536,2900,214,911,0,90,75039
47003,45060,22425,22635,36.5,38902,3174,385,348,7,882,45060
47005,16420,8115,8305,46.0,15755,413,46,53,0,9,16420
47007,12898,7070,5828,42.2,12185,539,30,7,0,1,12898
47009,123086,59659,63427,41.6,115009,3603,383,985,0,1432,123086
47011,99229,48280,50949,38.3,91387,4155,149,855,330,916,99229
47013,40629,19855,20774,41.8,39715,200,73,130,0,127,40629
47015,13797,6791,7006,40.4,13232,200,24,52,0,141,13797
47017,28486,13784,14702,42.0,24845,2908,68,21,2,124,28486
47019,57531,28225,29306,42.3,55411,732,105,94,0,239,57531
47021,39103,19683,19420,39.5,37509,597,96,213,0,246,39103
47023,17043,8253,8790,37.6,14981,1769,55,62,15,47,17043
47025,32025,15725,16300,41.5,31086,282,50,214,0,4,32025
47027,7842,3899,3943,45.1,7553,213,0,0,0,39,7842
47029,35631,17310,18321,42.8,33686,620,44,116,0,473,35631
47031,52853,25631,27222,38.8,48433,1400,94,533,51,832,52853
47033,14567,7055,7512,40.3,11797,1995,9,26,0,560,14567
47035,56144,27121,29023,48.3,54501,138,148,201,0,210,56144
47037,629113,304566,324547,33.9,396049,174582,1393,19586,270,24074,629113
47039,11732,5699,6033,44.3,11065,301,3,35,4,151,11732
47041,18770,9505,9265,40.2,17822,301,11,43,0,449,18770
47043,49704,24274,25430,38.4,45972,2099,47,250,0,459,49704
47045,38234,18559,19675,39.5,31226,5605,12,109,8,440,38234
47047,38370,19024,19346,41.8,26442,10864,42,247,2,422,38370
47049,17945,8825,9120,42.4,17586,39,67,23,0,0,17945
47051,40972,19921,21051,41.6,37098,1970,17,189,0,675,40972
47053,49594,23526,26068,40.1,39015,9286,142,110,14,308,49594
47055,29439,14453,14986,42.2,25460,3195,18,153,11,190,29439
47057,22613,11249,11364,42.1,21910,115,2,1,0,264,22613
47059,68755,33752,35003,42.6,65771,1561,95,272,20,362,68755
47061,13751,6822,6929,41.8,11422,95,86,51,0,41,13751
47063,62528,30268,32260,39.1,57361,2638,122,435,59,1026,62528
47065,337023,162196,174827,39.1,251934,68448,681,6267,62,4717,337023
47067,6759,3357,3402,42.3,6620,20,8,17,0,0,6759
47069,27193,14860,12333,39.7,15323,11235,92,182,0,71,27193
47071,25987,12534,13453,42.9,24456,910,79,99,0,52,25987
47073,56725,27775,28950,42.3,54790,773,300,273,0,240,56725
47075,18673,8776,9897,39.9,8775,9188,34,64,0,230,18673
47077,27835,13433,14402,39.5,24865,2257,13,26,8,172,27835
47079,32271,15666,16605,44.1,28919,2608,35,31,0,38,32271
47081,24481,12900,11581,40.4,22712,1280,29,20,0,99,24481
47083,8375,4196,4179,41.3,7957,162,5,10,0,15,8375
47085,18428,8955,9473,40.7,17545,541,120,12,0,77,18428
47087,11526,5758,5768,44.5,11236,37,0,7,0,84,11526
47089,51541,25343,26198,40.5,49049,1354,122,10,0,182,51541
47091,18199,9813,8386,43.5,17518,501,54,17,0,34,18199
47093,433207,210569,222638,37.2,374285,39457,815,8074,114,2892,433207
47095,7780,4902,2878,39.7,5399,2052,30,13,0,112,7780
47097,27772,14519,13253,36.2,17358,9788,111,79,9,129,27772
47099,41779,20395,21384,39.8,39932,710,127,166,0,262,41779
47101,12050,6112,5938,41.1,11439,263,56,10,0,176,12050
47103,33295,16201,17094,41.9,29754,1609,170,9,7,365,33295
47105,48586,23747,24839,45.9,46326,537,71,351,17,617,48586
47107,52325,25349,26976,41.0,48638,2167,75,306,0,164,52325
47109,26001,12772,13229,42.0,23906,1462,61,56,0,111,26001
47111,22265,10934,11331,38.3,21328,89,44,130,0,420,22265
47113,97976,46599,51377,36.8,59127,35520,182,1075,61,659,97976
47115,28184,13873,14311,42.3,26474,396,21,99,0,85,28184
47117,30585,14976,15609,39.3,27297,1746,36,27,0,586,30585
47119,80965,39098,41867,37.9,68072,10051,201,487,12,683,80965
47121,11696,5914,5782,43.2,11199,195,0,0,0,0,11696
47123,44680,22192,22488,41.5,42568,845,211,132,3,113,44680
47125,173138,85063,88075,30.2,125335,33312,1096,3652,727,2534,173138
47127,6349,3155,3194,43.2,5956,148,26,5,0,85,6349
47129,21882,12037,9845,40.0,20689,698,48,64,0,6,21882
47131,31721,15367,16354,41.2,27732,3346,48,56,0,153,31721
47133,22040,10890,11150,41.3,21596,150,18,26,0,0,22040
47135,7856,3948,3908,43.1,7487,295,0,0,0,0,7856
47137,5108,2572,2536,47.3,5049,23,0,0,0,0,5108
47139,16756,8403,8353,42.5,16351,30,59,0,0,42,16756
47141,72172,35651,36521,35.9,67900,1678,98,819,0,676,72172
47143,31817,15623,16194,40.0,30183,817,58,22,0,318,31817
47145,54027,26616,27411,44.9,51094,1441,113,184,29,95,54027
47147,66143,32592,33551,37.7,58726,5017,274,158,66,1010,66143
47149,263815,130377,133438,32.4,212818,33361,785,8122,65,3292,263815
47151,22196,10915,11281,37.9,21953,21,87,33,0,0,22196
47153,14173,7003,7170,40.6,12971,31,189,0,14,193,14173
47155,90218,44410,45808,41.2,86458,622,259,929,13,801,90218
47157,929437,443391,486046,34.5,384952,482411,2095,21889,235,22458,929437
47159,19157,9459,9698,40.2,18092,523,75,97,0,120,19157
47161,13262,6674,6588,42.8,12445,224,169,155,0,154,13262
47163,156675,75527,81148,43.5,149059,2697,612,930,35,1034,156675
47165,161206,78413,82793,38.7,144552,10969,630,1891,25,1334,161206
47167,61038,29971,31067,37.2,47769,11110,241,406,282,285,61038
47169,7827,3965,3862,38.0,6760,773,21,174,0,0,7827
47171,18287,8976,9311,44.7,17755,193,50,0,0,193,18287
47173,19179,9556,9623,40.1,19043,11,6,11,26,15,19179
47175,5552,2758,2794,43.5,5389,40,0,20,0,0,5552
47177,39767,19734,20033,38.7,36877,1137,74,238,0,887,39767
47179,122840,59930,62910,39.6,113826,4743,348,1474,26,341,122840
47181,17015,9404,7611,41.7,15759,990,27,6,0,119,17015
47183,34802,17092,17710,36.8,30867,2827,110,464,10,139,34802
47185,25863,12666,13197,41.4,24752,465,59,8,0,70,25863
47187,184225,89709,94516,38.5,165902,7982,166,5361,40,1878,184225
47189,114618,56275,58343,39.3,102357,7719,337,1232,86,1422,114618
48001,58269,34613,23656,38.8,43169,12451,404,344,59,1070,58269
48003,15006,7478,7528,33.8,13012,203,515,246,0,808,15006
48005,86550,42423,44127,36.2,68280,13496,467,413,0,2543,86550
48007,23391,11388,12003,48.3,21591,207,69,307,0,284,23391
48009,8944,4495,4449,42.9,8596,58,60,46,0,104,8944
48011,1820,888,932,44.8,1717,19,11,0,1,42,1820
48013,45091,22257,22834,35.8,36395,290,273,104,0,6483,45091
48015,28372,14209,14163,40.4,24187,2757,13,18,0,934,28372
48017,7096,3752,3344,33.9,6417,129,2,12,0,536,7096
48019,20477,10016,10461,48.5,19233,138,163,72,0,509,20477
48021,74023,37969,36054,38.3,61425,5998,725,561,0,4026,74023
48023,3706,1768,1938,50.2,3520,59,29,0,0,84,3706
48025,32083,19410,12673,35.4,21767,2881,42,130,0,6617,32083
48027,310155,153916,156239,29.7,206376,65994,1918,8840,2274,10195,310155
48029,1719902,843432,876470,32.9,1293143,124773,12953,40684,2365,195362,1719902
48031,10425,5279,5146,46.1,9730,93,249,12,0,229,10425
48033,642,326,316,40.0,632,0,6,0,0,0,642
48035,18114,8970,9144,45.6,17092,261,99,50,0,302,18114
48037,92460,46794,45666,37.6,64891,21751,748,673,154,1911,92460
48039,313813,159519,154294,35.2,235273,38393,1520,17043,44,15565,313813
48041,194087,98228,95859,24.5,146571,21489,713,10168,71,10835,194087
48043,9175,4553,4622,40.6,8311,117,106,118,9,414,9175
48045,1674,872,802,43.9,1539,17,1,9,2,11,1674
48047,7236,3610,3626,32.0,6092,6,0,103,0,1027,7236
48049,38018,18823,19195,39.6,34461,1524,247,118,6,793,38018
48051,17160,8493,8667,41.6,13635,1970,0,217,0,1073,17160
48053,42946,21170,21776,44.0,40411,878,244,162,24,732,42946
48055,38152,19218,18934,35.1,26476,2776,254,61,4,7443,38152
48057,21366,10737,10629,38.2,19081,577,21,479,0,235,21366
48059,13521,6597,6924,42.2,12726,144,6,86,11,123,13521
48061,405819,195407,210412,30.6,367713,2258,611,2746,11,28765,405819
48063,12389,6074,6315,38.0,9631,2269,30,41,0,235,12389
48065,6215,3063,3152,40.6,5884,52,50,15,6,133,6215
48067,30324,14672,15652,43.8,24177,5216,182,128,22,196,30324
48069,7984,4053,3931,33.8,6632,204,43,27,5,380,7984
48071,34562,17398,17164,36.2,28876,2770,169,357,28,1413,34562
48073,50690,25869,24821,37.7,41115,7855,137,172,0,749,50690
48075,7047,4226,2821,35.2,5774,856,0,27,0,325,7047
48077,10718,5303,5415,44.8,10280,80,145,19,0,18,10718
48079,3087,1545,1542,34.2,2404,136,75,2,0,402,3087
48081,3298,1636,1662,48.6,3140,44,17,0,0,68,3298
48083,8817,4416,4401,45.8,8242,187,27,0,0,186,8817
48085,788580,387832,400748,35.1,587645,65972,4022,89813,522,18894,788580
48087,3050,1515,1535,36.7,2649,125,29,15,0,150,3050
48089,20784,10270,10514,43.1,16742,2825,108,90,13,850,20784
48091,108985,53528,55457,42.7,99609,1826,799,774,13,3063,108985
48093,13875,6799,7076,43.4,12960,81,8,88,0,550,13875
48095,4073,2768,1305,40.9,3687,30,8,15,0,298,4073
48097,38427,19083,19344,38.8,34329,1101,401,255,9,1434,38427
48099,75728,37248,38480,29.9,55222,12498,310,1656,629,2216,75728
48101,1600,732,868,49.4,1255,217,8,2,0,40,1600
48103,4359,2188,2171,38.0,3285,123,59,0,0,835,4359
48105,3669,1876,1793,38.1,3346,0,0,1,0,260,3669
48107,6100,2984,3116,37.6,5423,209,6,2,10,292,6100
48109,2386,1085,1301,38.1,2240,13,24,0,4,53,2386
48111,6734,3509,3225,31.4,5492,75,100,49,0,812,6734
48113,2379214,1177560,1201654,32.5,1366988,522637,10067,122340,1381,298469,2379214
48115,13761,8113,5648,33.4,11450,915,119,11,0,990,13761
48117,19275,9484,9791,31.1,16982,85,191,55,0,1394,19275
48119,5240,2580,2660,43.6,4594,428,82,14,0,32,5240
48121,667934,328729,339205,33.0,517920,55003,2606,44142,476,20806,667934
48123,20156,10587,9569,42.7,13779,1920,32,91,13,3855,20156
48125,2399,1293,1106,45.4,2082,131,5,1,0,171,2399
48127,10054,4854,5200,37.0,9374,57,11,10,0,508,10054
48129,3652,1819,1833,40.7,3400,175,11,28,24,11,3652
48131,11821,6150,5671,37.2,10752,164,78,6,13,767,11821
48133,18519,9065,9454,41.2,17031,368,29,15,39,715,18519
48135,138193,68365,69828,31.2,117399,5928,1003,1009,25,8615,138193
48137,2023,983,1040,45.1,1943,5,0,0,0,75,2023
48139,149712,73896,75816,35.0,123150,13233,2198,955,15,7198,149712
48141,801115,388798,412317,31.2,643658,25217,4482,8471,875,99848,801115
48143,38192,18738,19454,30.9,33456,416,283,201,0,3301,38192
48145,17756,8232,9524,39.0,12351,4386,54,185,0,509,17756
48147,33867,17887,15980,40.4,29744,2295,264,145,16,669,33867
48149,24557,12063,12494,47.2,22146,1771,2,22,4,437,24557
48151,3963,2001,1962,42.1,3269,179,34,1,0,391,3963
48153,6439,3149,3290,38.2,5728,150,7,0,0,340,6439
48155,1273,592,681,44.4,1171,10,0,7,0,85,1273
48157,587666,288637,299029,35.1,317324,125758,1488,101219,37,27915,587666
48159,10593,5263,5330,42.5,9763,503,158,25,0,37,10593
48161,19631,10363,9268,41.4,15053,3251,197,42,0,903,19631
48163,17265,10091,7174,31.8,15002,562,10,33,0,1519,17265
48165,17572,8905,8667,29.2,15761,190,248,43,53,863,17572
48167,292874,144823,148051,37.3,229774,40685,1262,8879,98,6506,292874
48169,6295,4014,2281,38.4,5364,342,40,0,16,317,6295
48171,24777,12010,12767,49.8,23863,81,70,47,27,372,24777
48173,1255,698,557,39.8,1181,33,0,0,0,17,1255
48175,7223,3620,3603,44.6,5440,301,7,9,49,1169,7223
48177,19773,9890,9883,36.9,11786,1478,24,21,0,6142,19773
48179,22731,11893,10838,38.4,19880,1095,156,102,0,986,22731
48181,120641,58707,61934,39.4,102182,6914,1571,1002,56,5464,120641
48183,121451,59560,61891,35.4,88247,24389,643,1523,247,4825,121451
48185,26564,14462,12102,39.1,19101,4425,94,171,6,2161,26564
48187,131945,64972,66973,36.5,111231,8256,437,2092,114,5902,131945
48189,36153,18761,17392,32.4,30074,1660,235,155,0,2235,36153
48191,3337,1660,1677,43.5,2899,191,0,14,14,173,3337
48193,8448,4150,4298,46.6,8341,39,0,5,3,9,8448
48195,5556,2808,2748,36.5,4918,9,48,15,16,485,5556
48197,4124,2010,2114,42.3,3404,350,8,42,0,155,4124
48199,54497,26845,27652,38.4,49554,3212,189,321,0,726,54497
48201,4101752,2042408,2059344,32.2,2563910,775085,18103,257467,2581,410493,4101752
48203,65958,32401,33557,37.0,48546,14956,86,389,0,1182,65958
48205,6015,3707,2308,39.2,5114,433,14,6,0,365,6015
48207,5891,3025,2866,43.5,4745,255,10,9,0,716,5891
48209,158464,78884,79580,30.4,125452,5297,805,2129,56,21361,158464
48211,3863,1931,1932,36.3,3400,5,15,0,0,378,3863
48213,78558,38513,40045,42.7,70347,5007,461,395,33,1289,78558
48215,774820,377671,397149,28.3,667330,3883,2658,7873,3,87013,774820
48217,35079,17127,17952,41.2,30931,2387,498,143,0,620,35079
48219,22988,11458,11530,32.9,18860,644,61,70,13,2655,22988
48221,51161,25250,25911,46.2,46753,291,384,248,0,2919,51161
48223,35088,17351,17737,39.1,30506,2775,233,215,10,1043,35088
48225,23512,12762,10750,44.0,15662,6222,14,83,0,1281,23512
48227,34927,19624,15303,37.5,25633,1918,330,287,122,5099,34927
48229,3407,1720,1687,36.1,3123,64,0,20,0,194,3407
48231,85955,42569,43386,37.6,69784,7543,555,963,40,5776,85955
48233,21992,10956,11036,37.2,19419,644,215,84,16,1020,21992
48235,1596,774,822,39.3,1459,50,0,9,0,60,1596
48237,9027,5137,3890,39.4,8363,407,31,27,0,165,9027
48239,14075,6839,7236,39.0,11559,1148,41,0,4,1045,14075
48241,35703,17570,18133,40.3,28464,5912,207,234,32,463,35703
48243,2319,1192,1127,50.2,2084,3,43,2,2,171,2319
48245,251627,128630,122997,36.0,139181,84325,875,8621,124,13777,251627
48247,5257,2885,2372,38.3,4851,78,76,0,0,143,5257
48249,41014,20450,20564,34.5,37212,214,131,131,0,2742,41014
48251,151174,75687,75487,36.2,139581,3918,769,1087,312,2694,151174
48253,20137,12478,7659,39.5,15630,2885,92,112,0,1133,20137
48255,14936,8993,5943,36.9,9405,1361,106,66,61,3664,14936
48257,103385,50881,52504,35.3,86514,10001,465,680,188,2590,103385
48259,33745,16697,17048,43.1,31885,155,16,349,0,909,33745
48261,451,193,258,45.1,438,12,0,0,0,1,451
48263,829,406,423,45.6,815,0,0,0,0,11,829
48265,49469,24005,25464,47.3,45626,870,217,482,50,1309,49469
48267,4577,2354,2223,51.3,4411,20,4,21,0,107,4577
48269,227,122,105,53.9,207,0,0,0,0,20,227
48271,3574,1869,1705,46.4,3419,65,35,34,0,7,3574
48273,31925,16209,15716,28.7,27414,1242,132,735,19,1955,31925
48275,3713,1828,1885,41.4,3111,265,9,0,1,312,3713
48277,49740,23936,25804,40.1,40350,6544,436,370,105,649,49740
48279,13996,6942,7054,36.1,12528,572,58,28,0,590,13996
48281,19837,9828,10009,40.3,17582,940,248,137,25,490,19837
48283,6850,3802,3048,33.9,6007,77,108,32,0,569,6850
48285,19269,9331,9938,45.2,15678,1434,6,20,0,1980,19269
48287,16591,8334,8257,40.7,13974,1879,34,0,0,460,16591
48289,16827,8357,8470,45.0,14003,1262,72,25,0,1286,16827
48291,75662,37191,38471,36.1,60191,8526,297,352,26,4960,75662
48293,23350,12270,11080,38.9,18148,4107,55,105,17,601,23350
48295,3324,1710,1614,36.3,2751,21,72,43,4,372,3324
48297,11526,6285,5241,42.8,10253,551,101,99,0,353,11526
48299,19115,9249,9866,55.3,18323,157,40,14,0,305,19115
48301,85,65,20,47.0,43,0,9,0,0,29,85
48303,278339,137494,140845,30.4,222418,19707,1125,5603,469,20383,278339
48305,5886,2955,2931,40.6,5509,99,86,14,3,120,5886
48307,8281,4093,4188,40.8,7519,89,270,38,0,248,8281
48309,234626,113992,120634,32.8,181949,34584,1129,3345,46,9191,234626
48311,696,417,279,41.9,669,0,6,0,0,0,696
48313,13590,7886,5704,34.3,10098,2862,28,39,0,491,13590
48315,10544,5167,5377,48.8,7830,2538,12,69,0,31,10544
48317,4804,2369,2435,35.1,4153,120,47,0,0,477,4804
48319,3978,2032,1946,49.8,3932,0,12,0,0,21,3978
48321,36653,18259,18394,38.1,29836,4011,123,726,79,1077,36653
48323,54107,26388,27719,30.1,48983,90,756,83,0,3369,54107
48325,46009,23540,22469,37.9,41052,1267,219,258,0,2339,46009
48327,2232,1103,1129,43.7,2108,25,9,0,0,18,2232
48329,138472,68108,70364,33.3,117967,9249,753,1944,5,6165,138472
48331,24691,12164,12527,40.6,20704,2291,258,56,0,864,24691
48333,4880,2344,2536,47.2,4755,28,0,0,0,87,4880
48335,9367,5824,3543,35.4,7136,956,37,53,0,845,9367
48337,19737,9714,10023,42.6,18797,24,51,81,0,376,19737
48339,458339,227220,231119,36.2,402030,18758,1671,9975,272,14954,458339
48341,21765,11125,10640,30.8,16392,360,140,1396,6,2843,21765
48343,12914,6206,6708,43.0,9093,2972,23,6,0,514,12914
48345,1153,634,519,43.0,1100,24,7,1,0,21,1153
48347,64647,30811,33836,29.7,49059,12079,335,856,0,1599,64647
48349,47739,23619,24120,37.1,36365,7041,1178,288,0,2005,47739
48351,14372,7367,7005,40.4,10950,2950,28,162,95,166,14372
48353,15104,7500,7604,38.2,12627,604,85,15,0,1171,15104
48355,340568,167057,173511,35.0,293320,13809,1113,5519,277,19687,340568
48357,10314,5246,5068,31.1,7969,68,106,35,0,1749,10314
48359,2048,992,1056,39.3,1866,20,12,12,4,46,2048
48361,82306,40722,41584,38.7,71910,7256,475,946,19,982,82306
48363,28010,13779,14231,40.3,24698,693,205,106,0,1758,28010
48365,23814,11696,12118,39.3,18353,4046,91,22,0,833,23814
48367,116820,59104,57716,38.9,109442,2056,1022,703,8,1874,116820
48369,10172,5216,4956,32.2,9280,93,60,0,9,570,10172
48371,15510,8733,6777,36.1,13712,854,24,74,0,676,15510
48373,45618,24251,21367,43.2,37728,5184,565,237,0,1029,45618
48375,121099,61927,59172,32.8,94439,12213,1059,4679,71,4875,121099
48377,7678,3886,3792,39.0,7109,40,317,1,0,148,7678
48379,10976,5623,5353,45.9,9860,292,64,41,0,591,10976
48381,121090,59037,62053,35.3,109363,2752,675,1816,34,3485,121090
48383,3384,1796,1588,34.4,3007,114,0,0,0,251,3384
48385,3326,1697,1629,51.8,3252,2,0,6,0,27,3326
48387,12795,6117,6678,44.5,10059,2205,154,11,19,159,12795
48389,13606,7527,6079,36.4,11816,548,274,48,0,695,13606
48391,7352,3649,3703,43.7,6423,416,10,49,0,124,7352
48393,992,467,525,41.9,975,0,1,10,0,0,992
48395,16596,8232,8364,40.7,12107,3616,47,109,0,564,16596
48397,78749,38600,40149,35.8,67839,4008,524,1841,404,2265,78749
48399,10473,5201,5272,43.1,9680,214,32,31,0,334,10473
48401,53211,28099,25112,39.3,42018,9488,192,257,6,630,53211
48403,10642,5238,5404,50.2,9630,946,0,0,0,21,10642
48405,8898,4198,4700,47.6,6427,2271,40,38,0,67,8898
48407,26482,13006,13476,43.0,22734,2866,26,171,0,327,26482
48409,65352,32631,32721,35.8,59426,1332,362,600,3,2709,65352
48411,6037,3275,2762,41.7,5391,134,7,15,0,351,6037
48413,3327,1613,1714,36.1,2903,12,37,6,0,323,3327
48415,16855,8948,7907,37.2,13380,754,100,47,0,2256,16855
48417,3346,1621,1725,43.1,3014,46,11,0,0,251,3346
48419,25602,12568,13034,37.9,20022,4580,14,118,0,639,25602
48421,3040,1558,1482,35.4,2601,5,4,6,0,353,3040
48423,209691,101228,108463,35.8,159100,38047,846,2581,348,5735,209691
48425,8444,4147,4297,39.4,7619,107,31,10,0,649,8444
48427,60882,29464,31418,29.0,56702,53,95,45,0,3293,60882
48429,9561,4983,4578,40.5,8176,236,32,49,0,1018,9561
48431,1223,658,565,43.5,1187,2,0,0,0,34,1223
48433,1447,802,645,45.8,1278,46,11,0,0,88,1447
48435,4123,1980,2143,35.3,3793,42,21,0,0,264,4123
48437,7816,4255,3561,36.4,6694,446,19,33,32,335,7816
48439,1814667,890267,924400,33.4,1273774,269911,9312,84660,3198,131728,1814667
48441,131425,63976,67449,32.6,109139,9766,660,2105,111,6287,131425
48443,1001,528,473,47.1,962,0,0,39,0,0,1001
48445,12561,6843,5718,35.5,10278,621,33,10,0,1439,12561
48447,1626,860,766,49.2,1613,2,0,0,0,2,1626
48449,32045,15872,16173,32.8,25679,3254,130,231,0,2026,32045
48451,110434,54325,56109,34.2,95978,4501,648,1172,70,5427,110434
48453,1034842,522384,512458,32.0,746424,87799,5972,60637,820,106507,1034842
48455,14466,6742,7724,46.5,12781,1510,27,59,0,22,14466
48457,21638,11757,9881,42.2,18437,2379,147,87,0,402,21638
48459,39386,19410,19976,40.4,33960,3345,222,197,23,769,39386
48461,3300,1641,1659,37.1,2654,90,9,0,0,486,3300
48463,26434,12880,13554,35.2,24598,259,105,130,20,1078,26434
48465,48578,24390,24188,32.6,44374,677,193,261,0,2589,48578
48467,52507,25865,26642,42.3,49242,1250,441,202,164,395,52507
48469,87188,42616,44572,36.2,71237,5499,339,999,14,5336,87188
48471,67447,40395,27052,35.0,49370,15263,157,718,0,1166,67447
48473,42894,21287,21607,32.3,28956,10348,469,134,0,1673,42894
48475,10705,5270,5435,36.5,9229,583,82,33,0,658,10705
48477,33628,16647,16981,41.1,26363,6005,196,485,0,301,33628
48479,250320,121436,128884,27.8,233062,765,806,1900,20,11889,250320
48481,41153,20200,20953,37.3,33091,5931,91,101,0,1453,41153
48483,5414,2727,2687,40.5,4720,172,44,48,0,367,5414
48485,131019,67334,63685,34.1,106322,13633,1041,2790,102,3709,131019
48487,13451,6801,6650,37.8,11315,1114,76,117,0,531,13451
48489,21983,11820,10163,31.9,20635,418,119,0,0,670,21983
48491,426296,209823,216473,34.4,348720,27063,1363,21268,116,15632,426296
48493,42999,21267,21732,39.8,37824,703,159,205,0,3164,42999
48495,7137,3630,3507,34.4,6393,201,81,27,0,234,7137
48497,59351,29920,29431,38.5,55418,610,533,202,38,1567,59351
