state,fips_code,county,diabetes_count,diabetes%
Texas,48037,Bowie County,8539.0,12.5
Texas,48039,Brazoria County,21243.0,9.3
Texas,48041,Brazos County,10226.0,7.0
Texas,48043,Brewster County,672.0,9.4
Texas,48045,Briscoe County,144.0,12.4
Texas,48047,Brooks County,539.0,10.9
Texas,48049,Brown County,2824.0,10.1
Texas,48051,Burleson County,1647.0,12.8
Texas,48053,Burnet County,3582.0,10.9
Texas,48055,Caldwell County,2681.0,9.7
Texas,48057,Calhoun County,1774.0,11.5
Texas,48059,Callahan County,1107.0,10.9
Texas,48061,Cameron County,24201.0,9.0
Texas,48063,Camp County,1101.0,12.4
Texas,48065,Carson County,503.0,11.3
Texas,48067,Cass County,2936.0,13.0
Texas,48069,Castro County,543.0,10.1
Texas,48071,Chambers County,2537.0,10.1
Texas,48073,Cherokee County,3802.0,10.4
Texas,48075,Childress County,505.0,9.3
Texas,48077,Clay County,948.0,11.9
Texas,48079,Cochran County,231.0,11.2
Texas,48081,Coke County,318.0,12.6
Texas,48083,Coleman County,816.0,12.4
Texas,48085,Collin County,51762.0,8.9
Texas,48087,Collingsworth County,232.0,11.0
Texas,48089,Colorado County,1828.0,11.9
Texas,48091,Comal County,8281.0,9.7
Texas,48093,Comanche County,1137.0,11.1
Texas,48095,Concho County,317.0,9.2
Texas,48097,Cooke County,2983.0,10.6
Texas,48099,Coryell County,4651.0,8.5
Texas,48101,Cottle County,144.0,12.9
Texas,48103,Crane County,303.0,9.6
Texas,48105,Crockett County,279.0,10.5
Texas,48107,Crosby County,427.0,10.1
Texas,48109,Culberson County,174.0,10.6
Texas,48111,Dallam County,388.0,8.4
Texas,48113,Dallas County,148840.0,8.6
Texas,48115,Dawson County,929.0,9.3
Texas,48117,Deaf Smith County,1171.0,9.3
Texas,48119,Delta County,486.0,12.1
Texas,48121,Denton County,42910.0,8.6
Texas,48123,DeWitt County,1765.0,11.4
Texas,48125,Dickens County,188.0,10.3
Texas,48127,Dimmit County,723.0,10.2
Texas,48129,Donley County,309.0,11.6
Texas,48131,Duval County,824.0,10.0
Texas,48133,Eastland County,1712.0,12.6
Texas,48135,Ector County,10008.0,10.2
Texas,48137,Edwards County,176.0,11.6
Texas,48139,Ellis County,10836.0,10.2
Texas,48141,El Paso County,50487.0,9.0
Texas,48143,Erath County,2573.0,9.0
Texas,48145,Falls County,1577.0,11.7
Texas,48147,Fannin County,2741.0,10.7
Texas,48149,Fayette County,2235.0,11.8
Texas,48151,Fisher County,372.0,12.6
Texas,48153,Floyd County,520.0,11.9
Texas,48155,Foard County,124.0,12.3
Texas,48157,Fort Bend County,32872.0,7.7
Texas,48159,Franklin County,859.0,11.0
Texas,48161,Freestone County,1687.0,11.6
Texas,48163,Frio County,1234.0,9.6
Texas,48165,Gaines County,1112.0,9.7
Texas,48167,Galveston County,20324.0,9.3
Texas,48169,Garza County,444.0,9.0
Texas,48171,Gillespie County,2284.0,11.6
Texas,48173,Glasscock County,85.0,9.8
Texas,48175,Goliad County,650.0,11.7
Texas,48177,Gonzales County,1667.0,11.8
Texas,48179,Gray County,1855.0,11.1
Texas,48181,Grayson County,8912.0,10.0
Texas,48183,Gregg County,9624.0,11.0
Texas,48185,Grimes County,2444.0,12.1
Texas,48187,Guadalupe County,9214.0,9.4
Texas,48189,Hale County,2913.0,11.8
Texas,48191,Hall County,305.0,12.8
Texas,48193,Hamilton County,809.0,12.6
Texas,48195,Hansford County,381.0,10.2
Texas,48197,Hardeman County,361.0,12.0
Texas,48199,Hardin County,3898.0,9.8
Texas,48201,Harris County,241536.0,8.1
Texas,48203,Harrison County,5589.0,11.6
Texas,48205,Hartley County,480.0,10.0
Texas,48207,Haskell County,512.0,11.3
Texas,48209,Hays County,9104.0,7.6
Texas,48211,Hemphill County,268.0,9.8
Texas,48213,Henderson County,6225.0,10.5
Texas,48215,Hidalgo County,47075.0,9.3
Texas,48217,Hill County,2561.0,9.9
Texas,48219,Hockley County,1426.0,8.9
Texas,48221,Hood County,4291.0,10.7
Texas,48223,Hopkins County,2592.0,10.1
Texas,48225,Houston County,2207.0,12.1
Texas,48227,Howard County,2710.0,10.2
Texas,48229,Hudspeth County,253.0,10.8
Texas,48231,Hunt County,6257.0,9.9
Texas,48233,Hutchinson County,1757.0,11.3
Texas,48235,Irion County,130.0,11.0
Texas,48237,Jack County,669.0,9.9
Texas,48239,Jackson County,1224.0,12.0
Texas,48241,Jasper County,3269.0,12.5
Texas,48243,Jeff Davis County,237.0,12.3
Texas,48245,Jefferson County,22229.0,12.1
Texas,48247,Jim Hogg County,390.0,10.8
Texas,48249,Jim Wells County,2639.0,9.2
Texas,48251,Johnson County,12517.0,11.5
Texas,48253,Jones County,1521.0,9.6
Texas,48255,Karnes County,1054.0,9.2
Texas,48257,Kaufman County,7115.0,9.6
Texas,48259,Kendall County,2691.0,10.2
Texas,48261,Kenedy County,33.0,10.2
Texas,48263,Kent County,81.0,12.8
Texas,48265,Kerr County,4734.0,12.2
Texas,48267,Kimble County,436.0,12.2
Texas,48269,King County,23.0,10.8
Texas,48271,Kinney County,322.0,11.5
Texas,48273,Kleberg County,1871.0,8.4
Texas,48275,Knox County,305.0,11.2
Texas,48277,Lamar County,4930.0,13.4
Texas,48279,Lamb County,976.0,10.3
Texas,48281,Lampasas County,1605.0,10.9
Texas,48283,La Salle County,486.0,9.0
Texas,48285,Lavaca County,1837.0,12.7
Texas,48287,Lee County,1325.0,11.0
Texas,48289,Leon County,1692.0,13.3
Texas,48291,Liberty County,5598.0,10.1
Texas,48293,Limestone County,2088.0,11.9
Texas,48295,Lipscomb County,236.0,9.9
Texas,48297,Live Oak County,1097.0,12.0
Texas,48299,Llano County,2097.0,13.3
Texas,48301,Loving County,7.0,11.2
Texas,48303,Lubbock County,17662.0,8.6
Texas,48305,Lynn County,443.0,10.9
Texas,48307,McCulloch County,677.0,11.0
Texas,48309,McLennan County,15248.0,9.0
Texas,48311,McMullen County,73.0,12.6
Texas,48313,Madison County,997.0,9.6
Texas,48315,Marion County,1076.0,13.2
Texas,48317,Martin County,324.0,9.6
Texas,48319,Mason County,399.0,12.8
Texas,48321,Matagorda County,2925.0,11.1
Texas,48323,Maverick County,3055.0,8.7
Texas,48325,Medina County,3398.0,10.0
Texas,48327,Menard County,230.0,13.0
Texas,48329,Midland County,8888.0,8.7
Texas,48331,Milam County,2136.0,12.3
Texas,48333,Mills County,450.0,12.4
Texas,48335,Mitchell County,696.0,9.6
Texas,48337,Montague County,1646.0,11.2
Texas,48339,Montgomery County,35479.0,10.4
Texas,48341,Moore County,1387.0,9.5
Texas,48343,Morris County,1144.0,12.0
Texas,48345,Motley County,122.0,13.3
Texas,48347,Nacogdoches County,4835.0,10.5
Texas,48349,Navarro County,3937.0,11.6
Texas,48351,Newton County,1366.0,12.8
Texas,48353,Nolan County,1162.0,10.9
Texas,48355,Nueces County,25105.0,10.1
Texas,48357,Ochiltree County,602.0,8.7
Texas,48359,Oldham County,136.0,10.1
Texas,48361,Orange County,5834.0,9.7
Texas,48363,Palo Pinto County,2496.0,12.3
Texas,48365,Panola County,1979.0,11.3
Texas,48367,Parker County,9448.0,10.8
Texas,48369,Parmer County,591.0,8.7
Texas,48371,Pecos County,1214.0,10.6
Texas,48373,Polk County,4152.0,11.8
Texas,48375,Potter County,8058.0,9.4
Texas,48377,Presidio County,511.0,9.8
Texas,48379,Rains County,1023.0,12.1
Texas,48381,Randall County,7536.0,8.3
Texas,48383,Reagan County,225.0,9.6
Texas,48385,Real County,332.0,12.3
Texas,48387,Red River County,1216.0,12.4
Texas,48389,Reeves County,895.0,8.6
Texas,48391,Refugio County,610.0,11.4
Texas,48393,Roberts County,69.0,11.2
Texas,48395,Robertson County,1415.0,11.8
Texas,48397,Rockwall County,5059.0,8.9
Texas,48399,Runnels County,869.0,11.4
Texas,48401,Rusk County,4834.0,12.0
Texas,48403,Sabine County,1159.0,14.0
Texas,48405,San Augustine County,953.0,13.9
Texas,48407,San Jacinto County,2590.0,12.9
Texas,48409,San Patricio County,5117.0,11.3
Texas,48411,San Saba County,482.0,10.4
Texas,48413,Schleicher County,226.0,10.3
Texas,48415,Scurry County,1096.0,8.9
Texas,48417,Shackelford County,270.0,10.9
Texas,48419,Shelby County,2159.0,11.7
Texas,48421,Sherman County,218.0,10.5
Texas,48423,Smith County,16576.0,10.8
Texas,48425,Somervell County,694.0,11.1
Texas,48427,Starr County,3399.0,8.8
Texas,48429,Stephens County,780.0,11.1
Texas,48431,Sterling County,94.0,10.8
Texas,48433,Stonewall County,141.0,12.6
Texas,48435,Sutton County,306.0,10.9
Texas,48437,Swisher County,606.0,10.7
Texas,48439,Tarrant County,146809.0,11.2
Texas,48441,Taylor County,9454.0,9.9
Texas,48443,Terrell County,77.0,10.8
Texas,48445,Terry County,968.0,10.8
Texas,48447,Throckmorton County,143.0,11.7
Texas,48449,Titus County,2131.0,9.7
Texas,48451,Tom Green County,7976.0,9.6
Texas,48453,Travis County,49351.0,6.1
Texas,48455,Trinity County,1330.0,12.0
Texas,48457,Tyler County,1989.0,11.9
Texas,48459,Upshur County,3488.0,11.9
Texas,48461,Upton County,237.0,10.3
Texas,48463,Uvalde County,1969.0,10.8
Texas,48465,Val Verde County,3052.0,9.3
Texas,48467,Van Zandt County,4460.0,11.5
Texas,48469,Victoria County,7465.0,11.8
Texas,48471,Walker County,4828.0,8.9
Texas,48473,Waller County,3224.0,10.6
Texas,48475,Ward County,758.0,10.0
Texas,48477,Washington County,2916.0,11.6
Texas,48479,Webb County,15375.0,9.6
Texas,48481,Wharton County,3166.0,10.8
Texas,48483,Wheeler County,426.0,10.6
Texas,48485,Wichita County,9910.0,10.3
Texas,48487,Wilbarger County,1086.0,11.3
Texas,48489,Willacy County,1305.0,8.4
Texas,48491,Williamson County,26138.0,8.2
Texas,48493,Wilson County,3091.0,9.7
Texas,48495,Winkler County,463.0,9.4
Texas,48497,Wise County,4345.0,10.0
Texas,48499,Wood County,4054.0,12.4
Texas,48501,Yoakum County,494.0,9.4
Texas,48503,Young County,1441.0,10.6
Texas,48505,Zapata County,814.0,9.0
Texas,48507,Zavala County,744.0,9.4
Utah,49001,Beaver County,338.0,8.1
Utah,49003,Box Elder County,3069.0,9.5
Utah,49005,Cache County,4796.0,6.4
Utah,49007,Carbon County,1401.0,9.4
Utah,49009,Daggett County,82.0,10.2
Utah,49011,Davis County,14428.0,7.2
Utah,49013,Duchesne County,948.0,7.7
Utah,49015,Emery County,560.0,7.7
Utah,49017,Garfield County,368.0,10.0
Utah,49019,Grand County,548.0,7.8
Utah,49021,Iron County,2131.0,6.9
Utah,49023,Juab County,543.0,8.6
Utah,49025,Kane County,522.0,9.7
Utah,49027,Millard County,803.0,9.8
Utah,49029,Morgan County,475.0,7.8
Utah,49031,Piute County,109.0,10.2
Utah,49033,Rich County,139.0,9.2
Utah,49035,Salt Lake County,51938.0,7.1
Utah,49037,San Juan County,994.0,10.5
Utah,49039,Sanpete County,1466.0,7.9
Utah,49041,Sevier County,1382.0,10.0
Utah,49043,Summit County,1188.0,4.4
Utah,49045,Tooele County,3409.0,9.2
Utah,49047,Uintah County,1903.0,8.6
Utah,49049,Utah County,18811.0,5.7
Utah,49051,Wasatch County,1041.0,6.4
Utah,49053,Washington County,7065.0,7.2
Utah,49055,Wayne County,166.0,8.8
Utah,49057,Weber County,13311.0,8.3
Vermont,50001,Addison County,2073.0,7.4
Vermont,50003,Bennington County,2634.0,9.3
Vermont,50005,Caledonia County,1857.0,7.9
Vermont,50007,Chittenden County,7497.0,6.3
Vermont,50009,Essex County,509.0,10.2
Vermont,50011,Franklin County,2887.0,8.1
Vermont,50013,Grand Isle County,416.0,7.6
Vermont,50015,Lamoille County,1357.0,7.3
Vermont,50017,Orange County,1620.0,7.3
Vermont,50019,Orleans County,1850.0,8.8
Vermont,50021,Rutland County,4543.0,9.5
Vermont,50023,Washington County,3761.0,8.3
Vermont,50025,Windham County,2671.0,7.8
Vermont,50027,Windsor County,3569.0,8.1
Virginia,51001,Accomack County,3109.0,12.1
Virginia,51003,Albemarle County,6828.0,9.1
Virginia,51005,Alleghany County,1410.0,11.2
Virginia,51007,Amelia County,1162.0,12.0
Virginia,51009,Amherst County,3556.0,14.4
Virginia,51011,Appomattox County,1260.0,10.9
Virginia,51013,Arlington County,8891.0,4.9
Virginia,51015,Augusta County,6259.0,11.0
Virginia,51017,Bath County,429.0,11.3
Virginia,51019,Bedford County,5818.0,10.9
Virginia,51021,Bland County,621.0,11.4
Virginia,51023,Botetourt County,2888.0,11.4
Virginia,51025,Brunswick County,1654.0,12.3
Virginia,51027,Buchanan County,2360.0,12.4
Virginia,51029,Buckingham County,1960.0,14.5
Virginia,51031,Campbell County,4439.0,10.5
Virginia,51033,Caroline County,2388.0,11.1
Virginia,51035,Carroll County,2640.0,11.3
Virginia,51036,Charles City County,875.0,15.0
Virginia,51037,Charlotte County,1139.0,12.1
Virginia,51041,Chesterfield County,21135.0,9.1
Virginia,51043,Clarke County,1192.0,11.0
Virginia,51045,Craig County,448.0,11.0
Virginia,51047,Culpeper County,3835.0,11.2
Virginia,51049,Cumberland County,975.0,13.0
Virginia,51051,Dickenson County,1340.0,11.0
Virginia,51053,Dinwiddie County,2777.0,13.0
Virginia,51057,Essex County,1186.0,13.8
Virginia,51059,Fairfax County,53869.0,6.6
Virginia,51061,Fauquier County,5126.0,10.5
Virginia,51063,Floyd County,1217.0,10.3
Virginia,51065,Fluvanna County,2170.0,11.0
Virginia,51067,Franklin County,5330.0,12.3
Virginia,51069,Frederick County,5560.0,9.4
Virginia,51071,Giles County,1480.0,11.3
Virginia,51073,Gloucester County,3630.0,12.8
Virginia,51075,Goochland County,1957.0,11.7
Virginia,51077,Grayson County,1395.0,11.5
Virginia,51079,Greene County,1352.0,9.8
Virginia,51081,Greensville County,1335.0,13.9
Virginia,51083,Halifax County,4130.0,15.1
Virginia,51085,Hanover County,7096.0,9.6
Virginia,51087,Henrico County,22726.0,9.7
Virginia,51089,Henry County,6129.0,14.9
Virginia,51091,Highland County,243.0,12.8
Virginia,51093,Isle of Wight County,3452.0,12.8
Virginia,51095,James City County,5747.0,10.9
Virginia,51097,King and Queen County,696.0,12.6
Virginia,51099,King George County,1777.0,10.3
Virginia,51101,King William County,1283.0,10.9
Virginia,51103,Lancaster County,1277.0,13.7
Virginia,51105,Lee County,2247.0,11.2
Virginia,51107,Loudoun County,16152.0,7.1
Virginia,51109,Louisa County,2710.0,10.6
Virginia,51111,Lunenburg County,1302.0,13.0
Virginia,51113,Madison County,1210.0,12.0
Virginia,51115,Mathews County,920.0,12.8
Virginia,51117,Mecklenburg County,3291.0,13.2
Virginia,51119,Middlesex County,1145.0,12.8
Virginia,51121,Montgomery County,5229.0,7.2
Virginia,51125,Nelson County,1517.0,12.9
Virginia,51127,New Kent County,1564.0,10.7
Virginia,51131,Northampton County,1523.0,15.8
Virginia,51133,Northumberland County,1425.0,14.0
Virginia,51135,Nottoway County,1690.0,13.6
Virginia,51137,Orange County,2749.0,10.7
Virginia,51139,Page County,2036.0,11.0
Virginia,51141,Patrick County,1839.0,12.5
Virginia,51143,Pittsylvania County,6821.0,14.0
Virginia,51145,Powhatan County,2372.0,11.0
Virginia,51147,Prince Edward County,2006.0,11.7
Virginia,51149,Prince George County,3710.0,13.2
Virginia,51153,Prince William County,23035.0,7.8
Virginia,51155,Pulaski County,3303.0,12.0
Virginia,51157,Rappahannock County,692.0,11.7
Virginia,51159,Richmond County,930.0,12.6
Virginia,51161,Roanoke County,8627.0,12.1
Virginia,51163,Rockbridge County,2237.0,12.5
Virginia,51165,Rockingham County,6207.0,10.8
Virginia,51167,Russell County,2727.0,12.3
Virginia,51169,Scott County,2432.0,13.5
Virginia,51171,Shenandoah County,3934.0,12.1
Virginia,51173,Smyth County,2558.0,10.4
Virginia,51175,Southampton County,2040.0,14.3
Virginia,51177,Spotsylvania County,11106.0,12.5
Virginia,51179,Stafford County,7410.0,7.9
Virginia,51181,Surry County,782.0,14.6
Virginia,51183,Sussex County,1441.0,14.8
Virginia,51185,Tazewell County,5044.0,14.6
Virginia,51187,Warren County,2811.0,10.0
Virginia,51191,Washington County,5601.0,13.1
Virginia,51193,Westmoreland County,1849.0,13.4
Virginia,51195,Wise County,4323.0,13.8
Virginia,51197,Wythe County,2750.0,12.1
Virginia,51199,York County,4590.0,9.6
Virginia,51510,Alexandria city,7360.0,6.2
Virginia,51515,Bedford city,571.0,12.4
Virginia,51520,Bristol city,1577.0,11.5
Virginia,51530,Buena Vista city,513.0,10.3
Virginia,51540,Charlottesville city,2916.0,8.1
Virginia,51550,Chesapeake city,17920.0,10.8
Virginia,51570,Colonial Heights city,1482.0,11.3
Virginia,51580,Covington city,500.0,11.3
Virginia,51590,Danville city,4588.0,14.1
Virginia,51595,Emporia city,561.0,13.5
Virginia,51600,Fairfax city,1407.0,7.9
Virginia,51610,Falls Church city,1008.0,10.6
Virginia,51620,Franklin city,910.0,14.7
Virginia,51630,Fredericksburg city,1819.0,9.1
Virginia,51640,Galax city,595.0,11.5
Virginia,51650,Hampton city,12650.0,12.4
Virginia,51660,Harrisonburg city,2596.0,7.0
Virginia,51670,Hopewell city,2281.0,14.0
Virginia,51678,Lexington city,442.0,8.8
Virginia,51680,Lynchburg city,6365.0,11.3
Virginia,51683,Manassas city,2408.0,8.5
Virginia,51685,Manassas Park city,979.0,8.9
Virginia,51690,Martinsville city,1401.0,13.5
Virginia,51700,Newport News city,17783.0,13.5
Virginia,51710,Norfolk city,18520.0,10.0
Virginia,51720,Norton city,318.0,10.4
Virginia,51730,Petersburg city,3909.0,15.9
Virginia,51735,Poquoson city,999.0,11.1
Virginia,51740,Portsmouth city,10402.0,14.5
Virginia,51750,Radford city,966.0,7.9
Virginia,51760,Richmond city,17298.0,10.6
Virginia,51770,Roanoke city,8460.0,11.4
Virginia,51775,Salem city,1878.0,9.9
Virginia,51790,Staunton city,2113.0,11.3
Virginia,51800,Suffolk city,6718.0,10.9
Virginia,51810,Virginia Beach city,28174.0,8.5
Virginia,51820,Waynesboro city,1677.0,10.7
Virginia,51830,Williamsburg city,1093.0,9.6
Virginia,51840,Winchester city,1945.0,9.8
Washington,53001,Adams County,1213.0,10.4
Washington,53003,Asotin County,2032.0,12.1
Washington,53005,Benton County,12447.0,9.7
Washington,53007,Chelan County,5056.0,9.4
Washington,53009,Clallam County,6555.0,11.4
Washington,53011,Clark County,28236.0,9.0
Washington,53013,Columbia County,369.0,11.7
Washington,53015,Cowlitz County,8740.0,11.5
Washington,53017,Douglas County,2436.0,8.8
Washington,53019,Ferry County,607.0,10.1
Washington,53021,Franklin County,3930.0,7.2
Washington,53023,Garfield County,259.0,14.8
Washington,53025,Grant County,5163.0,8.5
Washington,53027,Grays Harbor County,7262.0,13.2
Washington,53029,Island County,6051.0,9.8
Washington,53031,Jefferson County,2551.0,10.1
Washington,53033,King County,107296.0,7.0
Washington,53035,Kitsap County,16486.0,8.5
Washington,53037,Kittitas County,2230.0,7.0
Washington,53039,Klickitat County,1597.0,10.1
Washington,53041,Lewis County,5827.0,10.3
Washington,53043,Lincoln County,855.0,10.8
Washington,53045,Mason County,4859.0,10.2
Washington,53047,Okanogan County,2818.0,9.2
Washington,53049,Pacific County,2103.0,12.7
Washington,53051,Pend Oreille County,1215.0,12.2
Washington,53053,Pierce County,58824.0,9.9
Washington,53055,San Juan County,1078.0,8.2
Washington,53057,Skagit County,7762.0,8.8
Washington,53059,Skamania County,724.0,8.5
Washington,53061,Snohomish County,52523.0,9.7
Washington,53063,Spokane County,32133.0,9.1
Washington,53065,Stevens County,3422.0,10.5
Washington,53067,Thurston County,17905.0,9.2
Washington,53069,Wahkiakum County,377.0,11.8
Washington,53071,Walla Walla County,4108.0,9.4
Washington,53073,Whatcom County,13207.0,8.5
Washington,53075,Whitman County,2241.0,6.5
Washington,53077,Yakima County,15994.0,9.7
West Virginia,54001,Barbour County,1721.0,13.5
West Virginia,54003,Berkeley County,9180.0,11.7
West Virginia,54005,Boone County,2720.0,14.8
West Virginia,54007,Braxton County,1684.0,14.9
West Virginia,54009,Brooke County,2691.0,14.4
West Virginia,54011,Cabell County,10275.0,13.8
West Virginia,54013,Calhoun County,927.0,15.6
West Virginia,54015,Clay County,913.0,13.2
West Virginia,54017,Doddridge County,781.0,12.2
West Virginia,54019,Fayette County,4384.0,12.4
West Virginia,54021,Gilmer County,819.0,11.4
West Virginia,54023,Grant County,1475.0,16.1
West Virginia,54025,Greenbrier County,3490.0,12.5
West Virginia,54027,Hampshire County,2195.0,12.1
West Virginia,54029,Hancock County,2907.0,12.3
West Virginia,54031,Hardy County,1546.0,14.4
West Virginia,54033,Harrison County,7080.0,13.4
West Virginia,54035,Jackson County,2826.0,12.7
West Virginia,54037,Jefferson County,4529.0,11.3
West Virginia,54039,Kanawha County,20569.0,13.8
West Virginia,54041,Lewis County,1627.0,12.8
West Virginia,54043,Lincoln County,2634.0,16.1
West Virginia,54045,Logan County,4331.0,15.4
West Virginia,54047,McDowell County,3001.0,18.0
West Virginia,54049,Marion County,5402.0,12.3
West Virginia,54051,Marshall County,3153.0,12.4
West Virginia,54053,Mason County,2657.0,12.7
West Virginia,54055,Mercer County,7231.0,15.1
West Virginia,54057,Mineral County,2674.0,12.6
West Virginia,54059,Mingo County,2702.0,13.5
West Virginia,54061,Monongalia County,7312.0,9.3
West Virginia,54063,Monroe County,1389.0,13.3
West Virginia,54065,Morgan County,1905.0,13.9
West Virginia,54067,Nicholas County,2883.0,14.2
West Virginia,54069,Ohio County,4114.0,12.1
West Virginia,54071,Pendleton County,824.0,13.7
West Virginia,54073,Pleasants County,811.0,13.7
West Virginia,54075,Pocahontas County,969.0,13.8
West Virginia,54077,Preston County,2837.0,10.6
West Virginia,54079,Putnam County,5050.0,12.0
West Virginia,54081,Raleigh County,8393.0,13.8
West Virginia,54083,Randolph County,2690.0,11.7
West Virginia,54085,Ritchie County,1153.0,14.6
West Virginia,54087,Roane County,1730.0,15.3
West Virginia,54089,Summers County,1620.0,14.6
West Virginia,54091,Taylor County,1609.0,12.2
West Virginia,54093,Tucker County,730.0,13.2
West Virginia,54095,Tyler County,921.0,13.1
West Virginia,54097,Upshur County,2341.0,12.6
West Virginia,54099,Wayne County,5050.0,15.9
West Virginia,54101,Webster County,1118.0,16.0
West Virginia,54103,Wetzel County,1614.0,12.7
West Virginia,54105,Wirt County,674.0,15.0
West Virginia,54107,Wood County,9082.0,13.7
West Virginia,54109,Wyoming County,2489.0,14.0
Wisconsin,55001,Adams County,1979.0,11.6
Wisconsin,55003,Ashland County,1182.0,10.0
Wisconsin,55005,Barron County,3212.0,9.2
Wisconsin,55007,Bayfield County,1134.0,9.5
Wisconsin,55009,Brown County,18034.0,9.8
Wisconsin,55011,Buffalo County,923.0,9.1
Wisconsin,55013,Burnett County,1287.0,10.6
Wisconsin,55015,Calumet County,2714.0,7.6
Wisconsin,55017,Chippewa County,3479.0,7.4
Wisconsin,55019,Clark County,2199.0,9.3
Wisconsin,55021,Columbia County,3783.0,8.9
Wisconsin,55023,Crawford County,1183.0,9.4
Wisconsin,55025,Dane County,23936.0,6.3
Wisconsin,55027,Dodge County,6285.0,9.3
Wisconsin,55029,Door County,2185.0,9.8
Wisconsin,55031,Douglas County,3137.0,9.4
Wisconsin,55033,Dunn County,2716.0,8.4
Wisconsin,55035,Eau Claire County,5769.0,7.7
Wisconsin,55037,Florence County,408.0,11.1
Wisconsin,55039,Fond du Lac County,6660.0,8.7
Wisconsin,55041,Forest County,840.0,12.0
Wisconsin,55043,Grant County,3167.0,8.4
Wisconsin,55045,Green County,2754.0,10.0
Wisconsin,55047,Green Lake County,1422.0,9.9
Wisconsin,55049,Iowa County,1622.0,9.2
Wisconsin,55051,Iron County,633.0,13.0
Wisconsin,55053,Jackson County,1504.0,9.8
Wisconsin,55055,Jefferson County,4834.0,7.8
Wisconsin,55057,Juneau County,2189.0,10.6
Wisconsin,55059,Kenosha County,9515.0,7.9
Wisconsin,55061,Kewaunee County,1370.0,8.9
Wisconsin,55063,La Crosse County,6611.0,7.6
Wisconsin,55065,Lafayette County,1075.0,8.8
Wisconsin,55067,Langlade County,1446.0,9.5
Wisconsin,55069,Lincoln County,2099.0,9.6
Wisconsin,55071,Manitowoc County,5742.0,9.3
Wisconsin,55073,Marathon County,9465.0,9.5
Wisconsin,55075,Marinette County,3632.0,11.2
Wisconsin,55077,Marquette County,1307.0,11.0
Wisconsin,55078,Menominee County,388.0,13.8
Wisconsin,55079,Milwaukee County,67535.0,9.8
Wisconsin,55081,Monroe County,2895.0,8.9
Wisconsin,55083,Oconto County,2673.0,9.3
Wisconsin,55085,Oneida County,2885.0,10.1
Wisconsin,55087,Outagamie County,9968.0,7.6
Wisconsin,55089,Ozaukee County,5689.0,8.8
Wisconsin,55091,Pepin County,559.0,10.0
Wisconsin,55093,Pierce County,2430.0,8.2
Wisconsin,55095,Polk County,3497.0,10.7
Wisconsin,55097,Portage County,3854.0,7.3
Wisconsin,55099,Price County,1327.0,12.0
Wisconsin,55101,Racine County,14354.0,10.1
Wisconsin,55103,Richland County,1387.0,10.4
Wisconsin,55105,Rock County,11216.0,9.6
Wisconsin,55107,Rusk County,970.0,8.9
Wisconsin,55109,St. Croix County,4812.0,7.9
Wisconsin,55111,Sauk County,5212.0,11.2
Wisconsin,55113,Sawyer County,1293.0,10.1
Wisconsin,55115,Shawano County,3057.0,9.7
Wisconsin,55117,Sheboygan County,8654.0,10.1
Wisconsin,55119,Taylor County,1143.0,7.6
Wisconsin,55121,Trempealeau County,2067.0,9.6
Wisconsin,55123,Vernon County,1828.0,8.4
Wisconsin,55125,Vilas County,2012.0,11.7
Wisconsin,55127,Walworth County,6207.0,8.2
Wisconsin,55129,Washburn County,1207.0,9.8
Wisconsin,55131,Washington County,8518.0,8.7
Wisconsin,55133,Waukesha County,21429.0,7.3
Wisconsin,55135,Waupaca County,3709.0,9.4
Wisconsin,55137,Waushara County,1879.0,9.8
Wisconsin,55139,Winnebago County,10212.0,8.0
Wisconsin,55141,Wood County,5079.0,9.0
Wyoming,56001,Albany County,1668.0,5.8
Wyoming,56003,Big Horn County,926.0,10.9
Wyoming,56005,Campbell County,2325.0,7.0
Wyoming,56007,Carbon County,1023.0,8.7
Wyoming,56009,Converse County,976.0,9.6
Wyoming,56011,Crook County,488.0,9.1
Wyoming,56013,Fremont County,2858.0,9.6
Wyoming,56015,Goshen County,961.0,9.1
Wyoming,56017,Hot Springs County,388.0,10.3
Wyoming,56019,Johnson County,620.0,9.5
Wyoming,56021,Laramie County,6533.0,9.3
Wyoming,56023,Lincoln County,924.0,7.3
Wyoming,56025,Natrona County,5174.0,8.9
Wyoming,56027,Niobrara County,173.0,8.7
Wyoming,56029,Park County,1671.0,7.6
Wyoming,56031,Platte County,587.0,8.6
Wyoming,56033,Sheridan County,2010.0,9.0
Wyoming,56035,Sublette County,487.0,6.3
Wyoming,56037,Sweetwater County,2549.0,8.0
Wyoming,56039,Teton County,820.0,4.8
Wyoming,56041,Uinta County,1235.0,8.7
Wyoming,56043,Washakie County,681.0,11.1
Wyoming,56045,Weston County,526.0,9.8
Puerto Rico,72001,Adjuntas Municipio,2893.0,20.7
Puerto Rico,72003,Aguada Municipio,4736.0,15.3
Puerto Rico,72005,Aguadilla Municipio,6677.0,15.1
Puerto Rico,72007,Aguas Buenas Municipio,3351.0,16.2
Puerto Rico,72009,Aibonito Municipio,2690.0,14.3
Puerto Rico,72011,Añasco Municipio,3689.0,17.1
Puerto Rico,72013,Arecibo Municipio,10980.0,15.5
Puerto Rico,72015,Arroyo Municipio,2521.0,18.2
Puerto Rico,72017,Barceloneta Municipio,3238.0,17.7
